"ESTQ_CURPROD_CD_ID_BATISMO","META_CURTANQ_CD_PREF","META_CURESTQ_DH_EST_TANQUE","META_CURMETA_MD_ALT_TT_PRO","META_CURMETA_MD_ALT_AGUA","META_CURMETA_MD_TEMP_TANQ","META_CURMETA_MD_TEMP_AMOST","META_CURMETA_MD_PRESSAO","ESTQ_CURESTQ_MD_DENS_A20","META_CURMETA_MD_DENS_AMOST","ESTQ_CURESTQ_QN_EST_TT_AMB","ESTQ_CURESTQ_QN_EST_TT_A20","ESTQ_CURESTQ_QN_EST_TT_KG","LEGENDA1","ESTQ_ANTPROD_CD_ID_BATISMO","META_ANTESTQ_DH_EST_TANQUE","META_ANTMETA_MD_ALT_TT_PRO","META_ANTMETA_MD_ALT_AGUA","META_ANTMETA_MD_TEMP_TANQ","META_ANTMETA_MD_TEMP_AMOST","META_ANTMETA_MD_PRESSAO","ESTQ_ANTESTQ_MD_DENS_A20","META_ANTMETA_MD_DENS_AMOST","ESTQ_ANTESTQ_QN_EST_TT_AMB","ESTQ_ANTESTQ_QN_EST_TT_A20","ESTQ_ANTESTQ_QN_EST_TT_KG","LEGENDA2"
"259","503   ",02/01/21 00:00:00,000000000,10,163,0,25,47,3,20,,0,9057,0,9057,10407032,10202013,9239963,"C","259",01/01/21 00:00:00,000000000,10,168,0,25,47,7,20,,0,9057,0,9057,10412289,10204043,9241802,"C"
"259","503   ",08/01/21 00:00:00,000000000,7,31,0,25,36,2,20,,0,972,0,972,7408521,7328509,7123311,"C","259",06/01/21 00:00:00,000000000,10,163,0,25,47,3,20,,0,9057,0,9057,10407032,10202013,9239963,"C"
"259","503   ",09/01/21 00:00:00,000000000,7,31,0,25,35,5,20,,0,972,0,972,7408521,7331472,7126191,"C","259",08/01/21 00:00:00,000000000,7,31,0,25,36,2,20,,0,972,0,972,7408521,7328509,7123311,"C"
"259","503   ",10/01/21 00:00:00,000000000,7,316,0,25,35,20,,0,972,0,972,7414827,7340679,7135140,"C","259",09/01/21 00:00:00,000000000,7,31,0,25,35,5,20,,0,972,0,972,7408521,7331472,7126191,"C"
"259","505   ",03/01/21 00:00:00,000000000,11,346,0,11,45,7,20,,0,9667,0,9667,11791727,11588909,11202998,"C","259",02/01/21 00:00:00,000000000,11,363,0,11,47,9,20,,0,9667,0,9667,11809583,11588744,11202839,"C"
"259","505   ",04/01/21 00:00:00,000000000,11,346,0,11,44,5,20,,0,9667,0,9667,11791727,11598343,11212118,"C","259",03/01/21 00:00:00,000000000,11,346,0,11,45,7,20,,0,9667,0,9667,11791727,11588909,11202998,"C"
"259","506   ",02/01/21 00:00:00,000000000,8,198,0,05,55,3,20,,0,9509,0,9509,8528052,8323379,7914701,"C","259",01/01/21 00:00:00,000000000,8,201,0,05,55,9,20,,0,9509,0,9509,8531201,8323040,7914379,"C"
"259","506   ",03/01/21 00:00:00,000000000,8,193,0,05,54,4,20,,0,9509,0,9509,8522805,8323371,7914693,"C","259",02/01/21 00:00:00,000000000,8,198,0,05,55,3,20,,0,9509,0,9509,8528052,8323379,7914701,"C"
"259","506   ",04/01/21 00:00:00,000000000,8,187,0,05,53,6,20,,0,9509,0,9509,8516508,8321480,7912895,"C","259",03/01/21 00:00:00,000000000,8,193,0,05,54,4,20,,0,9509,0,9509,8522805,8323371,7914693,"C"
"259","506   ",05/01/21 00:00:00,000000000,8,183,0,05,53,1,20,,0,9509,0,9509,8512310,8320783,7912233,"C","259",04/01/21 00:00:00,000000000,8,187,0,05,53,6,20,,0,9509,0,9509,8516508,8321480,7912895,"C"
